PROJECT ;MODEL          ;LOCATION;DATE      ;TIME ;LEADTIME;TTT  ;TX   ;TN   ;Td   ;PPPP ;DD   ;FF   ;FX1  ;FX3  ;FX6  ;mN   ;sN   ;N    ;mNeff;sNeff;Neff ;mNlm ;Nlm  ;Nh   ;Nm   ;mNl  ;Nl   ;N230 ;RH   ;VV   ;wwM  ;wwM3 ;wwM6 ;wwP  ;wwP3 ;wwP6 ;wwZ  ;wwD  ;wwC  ;wwT  ;wwL  ;wwS  ;wwF  ;wwZ3 ;wwD3 ;wwC3 ;wwT3 ;wwL3 ;wwF3 ;wwS3 ;wwZ6 ;wwD6 ;wwC6 ;wwT6 ;wwL6 ;wwF6 ;wwS6 ;wwZh ;wwDh ;wwCh ;wwTh ;wwLh ;wwFh ;wwSh ;wwMh ;wwPh ;DRR1 ;RR1  ;RR6  ;RRd  ;SunD1;jSun1;RSunD;RN2Sd;Rad1h;RRad1;PVV10;RRh  ;D_T2m;D_XT ;D_NT ;D_Td ;DPPPP;DDD10;DFF10;D_N  ;D_CT3;D_CT6;CH   ;CM   ;CL   ;D_RH ;SR3T ;SR6T ;TG   ;PX125;PX140;PX155;
MSWRMOS ;mix  2015090218;063700  ;2015-09-03;02:00; 00800  ;  163;     ;     ;  103;  138;  225;   10;   16;     ;     ;    5;    5;    5;    5;    5;    5;    5;    5;    0;    2;    4;    4;    5;   68;  282;    0;     ;     ;   15;     ;     ;    2;    4;   11;    0;   15;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    2;    0;     ;     ;   43;   43;     ;     ;  163;   52;    0;     ;  171;     ;     ;   89;  137;  239;   11;     ;     ;     ;     ;     ;     ;   58;     ;     ;     ;    7;    0;    0;
MSWRMOS ;mix  2015090218;063700  ;2015-09-03;02:00; 00900  ;  165;     ;     ;  100;  137;  231;   10;   18;     ;     ;    6;    6;    6;    5;    6;    6;    5;    5;    1;    2;    4;    4;    5;   65;  311;    0;     ;     ;   27;     ;     ;    5;   14;   14;    1;   27;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    4;    1;     ;     ;   36;   36;     ;     ;  164;   47;    0;     ;  181;     ;     ;   84;  136;  245;   11;     ;     ;     ;     ;     ;     ;   53;     ;     ;     ;   11;    0;    0;
MSWRMOS ;mix  2015090218;063700  ;2015-09-03;02:00; 01000  ;  166;  173;   89;   99;  135;  237;   10;   18;   19;   19;    6;    6;    7;    6;    6;    6;    6;    6;    2;    3;    4;    5;    6;   65;  333;    0;    0;    2;   37;   49;   49;    7;   22;   14;    3;   37;    0;    0;   10;   40;   39;    4;   48;    0;    0;   11;   42;   47;   10;   49;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;    6;    2;    2;     ;   30;   30;     ;     ;  155;   43;    0;     ;  185;  183;   90;   81;  134;  251;   12;     ;     ;   12;     ;     ;     ;   51;    1;    1;     ;   12;    0;    0;
MSWRMOS ;mix  2015090218;063700  ;2015-09-03;02:00; 01100  ;  165;     ;     ;  100;  133;  242;   10;   18;     ;     ;    6;    6;    7;    6;    6;    7;    6;    6;    3;    3;    4;    5;    6;   65;  345;    0;     ;     ;   41;     ;     ;    6;   26;   15;    3;   41;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    7;    1;     ;     ;   25;   25;     ;     ;  144;   41;    0;     ;  184;     ;     ;   83;  132;  254;   12;     ;     ;     ;     ;     ;     ;   52;     ;     ;     ;   13;    0;    0;
MSWRMOS ;mix  2015090218;063700  ;2015-09-03;02:00; 01200  ;  162;     ;     ;  101;  132;  248;    9;   16;     ;     ;    6;    7;    7;    6;    6;    7;    6;    6;    4;    4;    4;    5;    7;   68;  349;    0;     ;     ;   42;     ;     ;    4;   27;   15;    2;   42;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    8;    1;     ;     ;   21;   21;     ;     ;  126;   39;    0;     ;  178;     ;     ;   88;  131;  257;   12;     ;     ;     ;     ;     ;     ;   56;     ;     ;     ;   13;    0;    0;
MSWRMOS ;mix  2015090218;063700  ;2015-09-03;02:00; 01300  ;  159;     ;     ;  103;  130;  256;    8;   15;   19;     ;    6;    7;    7;    6;    7;    7;    6;    6;    5;    4;    4;    5;    7;   70;  355;    0;    0;     ;   43;   65;     ;    2;   27;   16;    1;   43;    0;    0;   11;   49;   45;    6;   65;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    9;    1;     ;     ;   17;   17;     ;     ;  102;   36;    0;     ;  173;  184;   99;   93;  129;  260;   12;     ;   70;     ;   68;   37;    6;   59;    9;   10;     ;   12;    0;    0;
PROJECT ;MODEL          ;LOCATION;DATE      ;TIME ;LEADTIME;TTT  ;TX   ;TN   ;Td   ;PPPP ;DD   ;FF   ;FX1  ;FX3  ;FX6  ;mN   ;sN   ;N    ;mNeff;sNeff;Neff ;mNlm ;Nlm  ;Nh   ;Nm   ;mNl  ;Nl   ;N230 ;RH   ;VV   ;wwM  ;wwM3 ;wwM6 ;wwP  ;wwP3 ;wwP6 ;wwZ  ;wwD  ;wwC  ;wwT  ;wwL  ;wwS  ;wwF  ;wwZ3 ;wwD3 ;wwC3 ;wwT3 ;wwL3 ;wwF3 ;wwS3 ;wwZ6 ;wwD6 ;wwC6 ;wwT6 ;wwL6 ;wwF6 ;wwS6 ;wwZh ;wwDh ;wwCh ;wwTh ;wwLh ;wwFh ;wwSh ;wwMh ;wwPh ;DRR1 ;RR1  ;RR6  ;RRd  ;SunD1;jSun1;RSunD;RN2Sd;Rad1h;RRad1;PVV10;RRh  ;D_T2m;D_XT ;D_NT ;D_Td ;DPPPP;DDD10;DFF10;D_N  ;D_CT3;D_CT6;CH   ;CM   ;CL   ;D_RH ;SR3T ;SR6T ;TG   ;PX125;PX140;PX155;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; OBS    ;  101;     ;     ;   98;  153;  240;    2;    2;     ;     ;     ;    3;    3;     ;    4;     ;     ;    4;     ;     ;     ;     ;    4;   98;     ;  100;     ;     ;    0;     ;     ;    0;    0;    0;    0;    0;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;  100;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00100  ;   97;     ;     ;   96;  147;  230;    2;    3;    3;     ;    4;    4;    4;    4;    4;    4;    4;    4;    0;    4;    2;    1;    4;  100;   10;   54;   90;     ;    1;    1;     ;    0;    1;    0;    0;    1;    0;    0;    0;    1;    0;    0;    1;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;    0;    0;     ;     ;     ;     ;   36;     ;   96;     ;     ;   79;  146;  225;    3;     ;   26;     ;    0;   26;    4;   89;    0;    1;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00200  ;   91;     ;     ;   91;  145;  227;    2;    4;     ;     ;    3;    3;    3;    3;    3;    3;    3;    3;    0;    2;    2;    1;    3;  100;    8;   40;     ;     ;    2;     ;     ;    0;    1;    1;    0;    2;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;    0;    0;     ;     ;     ;     ;   39;     ;   95;     ;     ;   80;  144;  222;    4;     ;     ;     ;     ;     ;     ;   90;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00300  ;   92;     ;     ;   92;  144;  213;    2;    5;     ;     ;    3;    2;    2;    3;    2;    2;    3;    2;    0;    1;    2;    1;    2;  100;   15;   21;     ;     ;    3;     ;     ;    0;    1;    2;    0;    3;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;    7;    7;     ;     ;     ;     ;   23;     ;   96;     ;     ;   82;  142;  219;    5;     ;     ;     ;     ;     ;     ;   91;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00400  ;   98;  160;   81;   98;  142;  214;    3;    5;    5;    5;    3;    2;    2;    3;    2;    2;    3;    2;    0;    1;    3;    2;    3;  100;   30;   14;   74;   80;    3;    7;    7;    0;    1;    2;    0;    3;    0;    0;    1;    3;    5;    0;    6;    0;    1;    1;    4;    5;    0;    6;    0;    1;  100;  100;  100;    0;  100;    0;    1;   80;  100;    0;    0;    0;   48;   32;   32;   36;     ;   16;   32;   15;    4;  102;  140;   88;   85;  141;  217;    6;     ;     ;   18;     ;     ;     ;   89;    0;    0;   53;    0;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00500  ;  119;     ;     ;  102;  141;  217;    5;    9;     ;     ;    3;    2;    2;    3;    2;    2;    3;    2;    0;    1;    3;    2;    2;   89;   84;   12;     ;     ;    1;     ;     ;    0;    0;    1;    0;    1;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;   40;   40;     ;     ;   54;   42;    9;     ;  118;     ;     ;   88;  140;  219;    8;     ;     ;     ;     ;     ;     ;   82;     ;     ;     ;    1;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00600  ;  141;     ;     ;  106;  139;  218;    7;   12;     ;     ;    4;    2;    2;    4;    2;    2;    4;    2;    0;    1;    3;    2;    2;   79;  140;    6;     ;     ;    0;     ;     ;    0;    0;    0;    0;    0;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;   50;   50;     ;     ;  104;   52;    4;     ;  140;     ;     ;   92;  138;  224;   10;     ;     ;     ;     ;     ;     ;   73;     ;     ;     ;    1;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00700  ;  156;     ;     ;  107;  138;  220;    9;   14;   14;     ;    4;    3;    3;    4;    3;    3;    4;    3;    0;    1;    3;    2;    3;   73;  190;    2;   19;     ;    4;    4;     ;    0;    2;    2;    0;    4;    0;    0;    1;    2;    3;    0;    4;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;   54;   54;     ;     ;  163;   61;    1;     ;  159;  145;   94;   93;  137;  228;   11;     ;    3;     ;    2;    0;    0;   64;    0;    0;     ;    1;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00800  ;  163;     ;     ;  105;  136;  223;   10;   17;     ;     ;    4;    3;    3;    4;    3;    3;    4;    3;    0;    1;    3;    3;    3;   69;  236;    1;     ;     ;   11;     ;     ;    1;    4;    6;    1;   11;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    2;    0;     ;     ;   51;   51;     ;     ;  180;   57;    0;     ;  171;     ;     ;   89;  135;  234;   12;     ;     ;     ;     ;     ;     ;   58;     ;     ;     ;    7;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 00900  ;  163;     ;     ;  100;  134;  227;   10;   18;     ;     ;    5;    4;    5;    5;    4;    5;    5;    4;    0;    1;    4;    4;    5;   66;  277;    1;     ;     ;   23;     ;     ;    2;   10;   13;    1;   23;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    5;    0;     ;     ;   43;   43;     ;     ;  183;   53;    0;     ;  180;     ;     ;   83;  134;  240;   12;     ;     ;     ;     ;     ;     ;   53;     ;     ;     ;   11;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 01000  ;  162;  170;   84;   97;  132;  231;   10;   19;   19;   20;    6;    5;    6;    6;    5;    5;    6;    5;    2;    1;    4;    5;    6;   65;  310;    3;    4;   21;   33;   46;   48;    3;   14;   19;    1;   33;    0;    0;    6;   28;   39;    3;   46;    0;    0;    6;   31;   42;    3;   48;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;    8;    1;    1;     ;   36;   36;     ;     ;  175;   48;    0;     ;  184;  182;   88;   80;  132;  246;   12;     ;     ;   10;     ;     ;     ;   51;    1;    1;     ;   13;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 01100  ;  160;     ;     ;   96;  131;  235;   10;   18;     ;     ;    6;    6;    6;    6;    6;    6;    6;    6;    2;    2;    4;    5;    6;   66;  333;    0;     ;     ;   37;     ;     ;    3;   19;   18;    1;   37;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    9;    1;     ;     ;   31;   31;     ;     ;  158;   45;    0;     ;  183;     ;     ;   82;  131;  251;   12;     ;     ;     ;     ;     ;     ;   52;     ;     ;     ;   12;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 01200  ;  157;     ;     ;   98;  129;  239;    9;   17;     ;     ;    6;    6;    7;    6;    6;    6;    6;    6;    3;    3;    4;    5;    6;   68;  348;    0;     ;     ;   42;     ;     ;    3;   24;   18;    1;   42;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    9;    1;     ;     ;   27;   27;     ;     ;  133;   41;    0;     ;  178;     ;     ;   88;  129;  256;   12;     ;     ;     ;     ;     ;     ;   56;     ;     ;     ;   11;    0;    0;
MSWRMOS ;mix  2015090218;063750  ;2015-09-03;02:00; 01300  ;  154;     ;     ;   99;  128;  246;    8;   15;   18;     ;    6;    6;    7;    6;    6;    6;    6;    6;    4;    3;    4;    4;    6;   70;  365;    0;    0;     ;   47;   61;     ;    3;   29;   18;    2;   47;    0;    0;   10;   53;   54;    2;   61;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    9;    2;     ;     ;   23;   23;     ;     ;  104;   37;    0;     ;  173;  183;   98;   93;  128;  261;   12;     ;   72;     ;   71;   32;    3;   59;    9;   10;     ;    9;    0;    0;
PROJECT ;MODEL          ;LOCATION;DATE      ;TIME ;LEADTIME;TTT  ;TX   ;TN   ;Td   ;PPPP ;DD   ;FF   ;FX1  ;FX3  ;FX6  ;mN   ;sN   ;N    ;mNeff;sNeff;Neff ;mNlm ;Nlm  ;Nh   ;Nm   ;mNl  ;Nl   ;N230 ;RH   ;VV   ;wwM  ;wwM3 ;wwM6 ;wwP  ;wwP3 ;wwP6 ;wwZ  ;wwD  ;wwC  ;wwT  ;wwL  ;wwS  ;wwF  ;wwZ3 ;wwD3 ;wwC3 ;wwT3 ;wwL3 ;wwF3 ;wwS3 ;wwZ6 ;wwD6 ;wwC6 ;wwT6 ;wwL6 ;wwF6 ;wwS6 ;wwZh ;wwDh ;wwCh ;wwTh ;wwLh ;wwFh ;wwSh ;wwMh ;wwPh ;DRR1 ;RR1  ;RR6  ;RRd  ;SunD1;jSun1;RSunD;RN2Sd;Rad1h;RRad1;PVV10;RRh  ;D_T2m;D_XT ;D_NT ;D_Td ;DPPPP;DDD10;DFF10;D_N  ;D_CT3;D_CT6;CH   ;CM   ;CL   ;D_RH ;SR3T ;SR6T ;TG   ;PX125;PX140;PX155;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; OBS    ;  102;     ;     ;  101;     ;  210;    2;    4;     ;     ;     ;    3;    3;     ;    4;     ;     ;    4;     ;     ;     ;     ;    4;   99;     ;  100;     ;     ;    0;     ;     ;    0;    0;    0;    0;    0;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;  100;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00100  ;   98;     ;     ;   97;  151;  219;    2;    3;    4;     ;    5;    5;    5;    5;    5;    5;    5;    5;    0;    2;    3;    4;    5;  100;    3;   84;   93;     ;    3;    3;     ;    1;    1;    2;    0;    3;    0;    0;    1;    1;    2;    0;    3;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;    0;    0;     ;     ;     ;     ;   71;     ;  112;     ;     ;   88;  148;  271;    2;     ;   63;     ;    0;   63;    9;   85;    0;    1;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00200  ;   94;     ;     ;   94;  147;  208;    2;    3;     ;     ;    5;    4;    4;    5;    4;    4;    5;    4;    0;    1;    4;    4;    5;  100;    3;   82;     ;     ;    2;     ;     ;    0;    1;    1;    0;    2;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;    0;    0;     ;     ;     ;     ;   69;     ;  110;     ;     ;   88;  146;  252;    3;     ;     ;     ;     ;     ;     ;   86;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00300  ;   94;     ;     ;   94;  146;  209;    2;    3;     ;     ;    5;    4;    4;    5;    4;    4;    5;    3;    0;    1;    4;    3;    4;  100;    4;   80;     ;     ;    3;     ;     ;    0;    1;    2;    0;    3;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;    2;    2;     ;     ;     ;     ;   65;     ;  109;     ;     ;   89;  145;  232;    4;     ;     ;     ;     ;     ;     ;   88;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00400  ;  101;  133;   87;  100;  144;  214;    3;    4;    4;    5;    5;    4;    4;    5;    4;    4;    5;    4;    0;    1;    4;    3;    4;   99;    7;   77;   84;   86;    5;    7;    7;    0;    2;    3;    0;    5;    0;    0;    1;    4;    6;    0;    7;    0;    0;    2;    4;    7;    0;    7;    0;    0;    2;    4;    7;    0;    7;    0;    0;   86;    7;    0;    0;    0;   20;   10;   10;   35;     ;   12;   24;   58;    0;  114;  152;   98;   92;  144;  221;    6;     ;     ;   46;     ;     ;     ;   86;    1;    1;   71;    0;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00500  ;  119;     ;     ;  107;  144;  225;    4;    6;     ;     ;    5;    4;    4;    5;    4;    4;    5;    4;    0;    1;    4;    3;    4;   92;   40;   48;     ;     ;    4;     ;     ;    0;    1;    3;    0;    4;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;   21;   21;     ;     ;   43;   33;   36;     ;  126;     ;     ;   96;  143;  221;    7;     ;     ;     ;     ;     ;     ;   82;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00600  ;  137;     ;     ;  114;  144;  230;    6;    9;     ;     ;    5;    4;    4;    5;    4;    4;    5;    4;    0;    1;    4;    4;    4;   86;   72;   16;     ;     ;    2;     ;     ;    0;    1;    1;    0;    2;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;   33;   33;     ;     ;   86;   42;   12;     ;  145;     ;     ;  100;  141;  231;    9;     ;     ;     ;     ;     ;     ;   74;     ;     ;     ;    0;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00700  ;  152;     ;     ;  117;  143;  233;    7;   11;   12;     ;    5;    4;    4;    5;    4;    4;    5;    4;    0;    0;    5;    4;    4;   80;  112;    0;   58;     ;    1;    5;     ;    0;    0;    1;    0;    1;    0;    0;    1;    2;    5;    0;    5;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    0;    0;     ;     ;   41;   41;     ;     ;  137;   51;    0;     ;  162;  153;  106;  101;  140;  239;   10;     ;    1;     ;    1;    0;    0;   67;    0;    1;     ;    1;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00800  ;  162;     ;     ;  112;  141;  234;    8;   14;     ;     ;    5;    5;    5;    5;    5;    5;    5;    4;    0;    0;    5;    4;    5;   72;  167;    0;     ;     ;    3;     ;     ;    0;    1;    2;    0;    3;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    1;    0;     ;     ;   43;   43;     ;     ;  164;   51;    0;     ;  175;     ;     ;   96;  139;  243;   10;     ;     ;     ;     ;     ;     ;   60;     ;     ;     ;    3;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 00900  ;  167;     ;     ;  102;  138;  235;   10;   16;     ;     ;    5;    5;    5;    5;    5;    5;    5;    5;    0;    0;    4;    4;    5;   65;  230;    0;     ;     ;    7;     ;     ;    0;    2;    5;    0;    7;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    2;    0;     ;     ;   41;   41;     ;     ;  182;   52;    0;     ;  185;     ;     ;   88;  137;  246;   11;     ;     ;     ;     ;     ;     ;   53;     ;     ;     ;    7;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 01000  ;  170;  175;   90;   96;  136;  237;   10;   17;   18;   18;    4;    5;    5;    4;    5;    5;    4;    5;    1;    1;    4;    5;    5;   62;  277;    4;    4;   58;   14;   19;   22;    3;    6;    8;    1;   14;    0;    0;    3;    9;   15;    1;   19;    0;    0;    3;   11;   20;    1;   21;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;    3;    1;    1;     ;   39;   39;     ;     ;  191;   52;    1;     ;  191;  189;   98;   83;  135;  248;   11;     ;     ;    3;     ;     ;     ;   49;    0;    0;     ;    9;    0;    0;
MSWRMOS ;mix  2015090218;063770  ;2015-09-03;02:00; 01100  ;  170;     ;     ;   95;  134;  242;   10;   17;     ;     ;    5;    5;    6;    5;    5;    5;    5;    5;    1;    1;    4;    5;    5;   61;  300;    1;     ;     ;   20;     ;     ;    2;    8;   11;    1;   20;    0;    0;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;    5;    0;     ;     ;   36;   36;     ;     ;  175;   49;    1;     ;  191;     ;     ;   85;  133;  251;   11;     ;     ;     ;     ;     ;     ;   50;     ;     ;     ;   10;    0;    0;
